protocol,pkt_len,pkt_rate,pkt_count,ip_ttl,label
TCP,1358,126.0,5,255,Normal
UDP,1024,13434.4,24,128,DDOS-Attack
UDP,380,128.1,4,64,Normal
TCP,1072,387.6,5,64,Normal
TCP,327,176.8,6,64,Normal
UDP,547,173.4,5,128,Normal
TCP,935,129.0,1,128,Normal
UDP,1010,44.1,2,255,Normal
ICMP,60,19539.6,34,128,DDOS-Attack
TCP,624,302.7,4,128,Normal
ICMP,60,15323.8,49,64,DDOS-Attack
UDP,1079,481.8,2,128,Normal
ICMP,60,25146.3,40,64,DDOS-Attack
TCP,263,71.6,6,64,Normal
TCP,185,436.6,1,64,Normal
TCP,1441,275.6,6,64,Normal
ICMP,60,11217.4,38,128,DDOS-Attack
TCP,1084,34.8,5,255,Normal
TCP,111,106.6,5,64,Normal
UDP,277,359.3,7,128,Normal
TCP,167,430.5,5,128,Normal
TCP,478,7.8,4,255,Normal
UDP,379,288.1,1,255,Normal
TCP,64,24082.1,48,128,DDOS-Attack
TCP,884,334.0,2,255,Normal
ICMP,60,7652.6,48,128,DDOS-Attack
ICMP,907,372.8,6,64,Normal
ICMP,60,837.7,27,128,DDOS-Attack
UDP,452,483.0,5,128,Normal
TCP,1216,45.5,3,64,Normal
TCP,723,106.4,1,255,Normal
ICMP,60,23687.8,19,64,DDOS-Attack
UDP,961,190.5,2,64,Normal
TCP,378,374.5,8,64,Normal
ICMP,60,23033.9,32,128,DDOS-Attack
TCP,703,430.9,8,128,Normal
ICMP,60,18940.8,15,128,DDOS-Attack
UDP,951,114.4,1,64,Normal
TCP,600,427.3,5,128,Normal
TCP,712,351.1,6,64,Normal
UDP,494,72.6,3,64,Normal
ICMP,660,327.6,3,64,Normal
TCP,420,30.5,8,255,Normal
TCP,64,30642.4,23,128,DDOS-Attack
ICMP,60,2553.0,46,128,DDOS-Attack
UDP,60,18542.0,15,128,DDOS-Attack
ICMP,60,18325.3,25,128,DDOS-Attack
TCP,356,36.2,7,255,Normal
ICMP,60,24241.4,44,128,DDOS-Attack
TCP,1309,422.4,6,255,Normal
UDP,1014,197.9,8,64,Normal
TCP,1240,136.2,6,255,Normal
TCP,1027,37.2,2,128,Normal
UDP,335,295.9,3,255,Normal
ICMP,60,2103.5,26,128,DDOS-Attack
UDP,834,96.5,3,255,Normal
TCP,486,57.7,2,255,Normal
TCP,1446,433.8,3,128,Normal
TCP,64,8227.4,21,128,DDOS-Attack
TCP,70,29.2,4,255,Normal
TCP,1317,270.8,4,255,Normal
UDP,512,5363.7,30,128,DDOS-Attack
TCP,559,125.7,3,255,Normal
TCP,255,377.1,4,128,Normal
UDP,426,221.2,7,255,Normal
TCP,64,15528.1,33,128,DDOS-Attack
TCP,64,9095.5,28,64,DDOS-Attack
UDP,1348,442.6,3,255,Normal
TCP,94,320.8,1,64,Normal
TCP,911,17.6,8,255,Normal
ICMP,60,12227.8,42,128,DDOS-Attack
TCP,293,294.0,2,128,Normal
ICMP,60,3689.7,44,64,DDOS-Attack
TCP,308,309.4,5,64,Normal
TCP,993,384.1,6,255,Normal
UDP,953,196.5,4,128,Normal
ICMP,60,7013.5,32,128,DDOS-Attack
TCP,1177,314.8,5,64,Normal
TCP,103,475.3,7,255,Normal
ICMP,60,15099.1,15,128,DDOS-Attack
TCP,1012,255.4,1,64,Normal
TCP,1347,343.7,4,128,Normal
UDP,60,13766.9,25,64,DDOS-Attack
TCP,1108,205.3,2,128,Normal
TCP,64,38278.9,44,128,DDOS-Attack
TCP,1292,280.8,3,255,Normal
ICMP,60,27596.3,31,64,DDOS-Attack
ICMP,60,17364.0,38,128,DDOS-Attack
TCP,814,162.3,3,128,Normal
TCP,718,44.4,7,128,Normal
ICMP,625,224.5,5,255,Normal
TCP,1446,44.8,7,255,Normal
TCP,205,211.7,7,64,Normal
TCP,837,78.3,8,128,Normal
ICMP,942,153.0,1,128,Normal
TCP,881,202.7,6,128,Normal
UDP,273,119.0,2,64,Normal
ICMP,60,14651.2,15,128,DDOS-Attack
UDP,69,483.8,5,128,Normal
UDP,60,17849.5,28,128,DDOS-Attack
TCP,1109,429.6,4,128,Normal
TCP,1230,468.2,5,128,Normal
ICMP,60,3525.5,36,64,DDOS-Attack
TCP,1062,214.3,8,64,Normal
UDP,1441,453.7,8,255,Normal
ICMP,60,23695.7,29,64,DDOS-Attack
UDP,263,379.3,7,64,Normal
ICMP,60,14794.1,36,64,DDOS-Attack
ICMP,60,18336.4,33,64,DDOS-Attack
UDP,779,84.8,6,255,Normal
TCP,86,278.0,7,64,Normal
TCP,1392,489.6,2,64,Normal
TCP,1271,424.3,5,128,Normal
UDP,529,395.7,5,64,Normal
TCP,574,141.4,6,255,Normal
TCP,494,162.8,6,64,Normal
ICMP,60,21375.6,16,128,DDOS-Attack
TCP,737,253.2,1,64,Normal
TCP,1311,157.2,5,128,Normal
UDP,1479,81.2,2,255,Normal
UDP,1200,449.0,7,128,Normal
TCP,64,23020.8,19,64,DDOS-Attack
UDP,886,433.0,8,64,Normal
TCP,1464,166.2,4,128,Normal
TCP,1029,102.7,5,255,Normal
UDP,60,23444.7,15,64,DDOS-Attack
TCP,298,116.6,5,128,Normal
ICMP,60,20698.9,25,128,DDOS-Attack
TCP,326,492.7,8,64,Normal
ICMP,60,17396.7,20,128,DDOS-Attack
ICMP,60,3211.2,31,128,DDOS-Attack
TCP,1161,26.4,8,128,Normal
TCP,269,399.7,5,128,Normal
ICMP,60,14263.9,43,64,DDOS-Attack
ICMP,60,6244.9,44,64,DDOS-Attack
UDP,732,60.4,3,64,Normal
ICMP,60,17258.8,47,64,DDOS-Attack
UDP,677,474.2,6,64,Normal
ICMP,60,10454.6,48,64,DDOS-Attack
TCP,1042,124.0,7,64,Normal
ICMP,437,429.6,3,128,Normal
UDP,1320,259.9,7,128,Normal
TCP,1238,65.4,7,64,Normal
ICMP,60,1090.3,24,64,DDOS-Attack
TCP,140,126.6,6,64,Normal
ICMP,60,11874.9,31,64,DDOS-Attack
ICMP,60,8436.7,28,64,DDOS-Attack
ICMP,60,8316.2,36,64,DDOS-Attack
UDP,60,14683.2,26,64,DDOS-Attack
ICMP,60,26918.3,15,128,DDOS-Attack
ICMP,60,11922.6,14,128,DDOS-Attack
TCP,295,303.9,4,255,Normal
TCP,1056,112.8,8,128,Normal
UDP,1136,72.2,5,64,Normal
TCP,383,185.6,7,255,Normal
TCP,150,166.7,7,128,Normal
ICMP,60,14715.9,42,128,DDOS-Attack
UDP,60,19466.3,39,64,DDOS-Attack
ICMP,60,6314.3,39,128,DDOS-Attack
TCP,1121,441.6,3,255,Normal
ICMP,60,12324.6,35,64,DDOS-Attack
ICMP,60,1766.7,29,64,DDOS-Attack
ICMP,60,2383.7,43,128,DDOS-Attack
TCP,336,147.3,8,64,Normal
ICMP,60,16654.3,31,128,DDOS-Attack
ICMP,60,5312.8,23,64,DDOS-Attack
ICMP,60,9033.0,24,128,DDOS-Attack
TCP,671,263.0,6,255,Normal
UDP,378,401.1,8,64,Normal
ICMP,60,17883.4,19,128,DDOS-Attack
TCP,1445,301.0,4,255,Normal
UDP,893,393.2,5,64,Normal
TCP,618,452.1,4,255,Normal
TCP,1236,435.1,4,255,Normal
UDP,524,351.5,7,128,Normal
TCP,1209,459.0,6,255,Normal
ICMP,60,2602.6,34,128,DDOS-Attack
TCP,158,485.8,6,64,Normal
TCP,1369,442.3,1,128,Normal
ICMP,60,23972.3,35,128,DDOS-Attack
ICMP,60,22781.2,40,128,DDOS-Attack
TCP,1303,226.5,2,128,Normal
TCP,168,166.7,8,255,Normal
TCP,211,338.9,3,64,Normal
TCP,745,414.3,1,128,Normal
TCP,791,452.1,1,128,Normal
TCP,486,65.3,8,64,Normal
UDP,1202,31.9,7,64,Normal
TCP,322,94.0,1,255,Normal
ICMP,60,14422.5,24,128,DDOS-Attack
TCP,318,267.3,5,128,Normal
ICMP,60,14535.3,34,128,DDOS-Attack
UDP,1068,406.1,2,255,Normal
UDP,60,3246.9,37,64,DDOS-Attack
ICMP,60,6741.7,41,128,DDOS-Attack
TCP,82,337.9,8,64,Normal
UDP,1035,189.8,7,128,Normal
UDP,380,424.0,8,255,Normal
ICMP,60,7808.7,29,64,DDOS-Attack
ICMP,654,103.0,3,64,Normal
ICMP,60,8235.9,32,64,DDOS-Attack
ICMP,60,6144.8,33,128,DDOS-Attack
TCP,1398,227.9,1,128,Normal
ICMP,428,188.2,1,64,Normal
ICMP,181,107.3,4,128,Normal
UDP,1024,24553.5,41,128,DDOS-Attack
ICMP,60,20243.5,21,128,DDOS-Attack
UDP,955,321.1,3,128,Normal
UDP,659,461.0,7,128,Normal
UDP,428,81.3,4,64,Normal
TCP,1421,348.7,5,64,Normal
UDP,512,9721.5,20,64,DDOS-Attack
TCP,176,238.5,7,255,Normal
UDP,340,237.4,6,64,Normal
TCP,927,176.0,6,64,Normal
UDP,512,3269.5,45,64,DDOS-Attack
ICMP,60,7151.7,22,64,DDOS-Attack
TCP,64,23639.3,35,128,DDOS-Attack
TCP,940,393.1,7,128,Normal
UDP,679,11.0,2,128,Normal
ICMP,60,28211.0,48,64,DDOS-Attack
TCP,1194,299.8,6,255,Normal
ICMP,60,20815.7,38,64,DDOS-Attack
ICMP,1024,184.6,8,64,Normal
TCP,1119,473.1,6,255,Normal
TCP,1182,467.7,8,255,Normal
ICMP,60,19152.2,21,128,DDOS-Attack
UDP,1496,37.4,8,255,Normal
ICMP,60,14549.6,26,64,DDOS-Attack
ICMP,60,29079.7,34,64,DDOS-Attack
TCP,1201,282.2,6,128,Normal
TCP,470,26.3,7,128,Normal
ICMP,60,16273.3,41,64,DDOS-Attack
TCP,203,424.3,4,128,Normal
ICMP,60,16604.9,24,64,DDOS-Attack
TCP,812,406.2,6,128,Normal
ICMP,60,19698.5,24,64,DDOS-Attack
TCP,430,269.0,8,128,Normal
TCP,768,375.3,5,128,Normal
TCP,1088,207.1,5,128,Normal
ICMP,60,3409.0,26,128,DDOS-Attack
UDP,512,4293.0,42,64,DDOS-Attack
TCP,628,262.4,6,64,Normal
TCP,794,345.5,5,255,Normal
TCP,1054,375.0,7,255,Normal
TCP,635,466.2,2,64,Normal
TCP,161,489.3,1,64,Normal
ICMP,60,16734.8,42,128,DDOS-Attack
UDP,625,330.6,8,255,Normal
UDP,1135,347.2,7,255,Normal
TCP,728,304.5,1,255,Normal
TCP,619,425.6,2,64,Normal
UDP,226,493.1,2,128,Normal
UDP,877,383.4,4,255,Normal
ICMP,60,26231.7,26,64,DDOS-Attack
ICMP,60,10116.9,17,64,DDOS-Attack
UDP,288,17.3,4,128,Normal
ICMP,60,5238.1,25,128,DDOS-Attack
TCP,64,3031.2,22,64,DDOS-Attack
UDP,60,10067.5,47,128,DDOS-Attack
UDP,1024,13326.4,40,128,DDOS-Attack
TCP,180,199.1,1,255,Normal
TCP,1190,271.4,4,128,Normal
UDP,730,281.0,3,255,Normal
UDP,1024,24920.2,26,128,DDOS-Attack
ICMP,60,14647.2,21,64,DDOS-Attack
UDP,1078,135.5,4,255,Normal
UDP,1024,6728.2,42,128,DDOS-Attack
UDP,132,2.4,4,255,Normal
UDP,582,83.6,3,128,Normal
TCP,199,78.8,5,64,Normal
UDP,1024,14328.3,20,64,DDOS-Attack
UDP,736,63.8,6,255,Normal
ICMP,60,27906.8,12,64,DDOS-Attack
UDP,1375,296.9,5,255,Normal
ICMP,60,23257.0,38,64,DDOS-Attack
UDP,1024,19824.8,47,64,DDOS-Attack
ICMP,60,6246.3,45,64,DDOS-Attack
UDP,457,23.6,2,64,Normal
UDP,1024,12490.6,19,128,DDOS-Attack
TCP,1334,3.2,5,64,Normal
TCP,1476,205.5,8,255,Normal
TCP,417,29.9,6,128,Normal
TCP,1163,2.2,6,255,Normal
UDP,365,296.0,6,255,Normal
ICMP,60,7055.9,47,64,DDOS-Attack
TCP,414,362.5,7,128,Normal
TCP,144,362.3,5,255,Normal
ICMP,60,26801.6,20,128,DDOS-Attack
TCP,142,427.8,4,255,Normal
UDP,1440,392.1,8,255,Normal
ICMP,60,19278.6,28,64,DDOS-Attack
TCP,407,194.5,1,128,Normal
TCP,795,104.6,4,255,Normal
TCP,1307,264.1,3,64,Normal
ICMP,60,13002.2,14,64,DDOS-Attack
UDP,1078,65.1,6,255,Normal
ICMP,60,18815.9,22,128,DDOS-Attack
ICMP,60,26486.6,43,128,DDOS-Attack
TCP,423,292.4,4,64,Normal
ICMP,60,22558.5,43,64,DDOS-Attack
UDP,1331,455.3,2,64,Normal
TCP,1131,236.4,1,255,Normal
TCP,1197,109.1,1,255,Normal
TCP,875,53.3,7,255,Normal
ICMP,60,4500.1,28,128,DDOS-Attack
UDP,870,136.3,8,255,Normal
ICMP,60,21141.4,27,64,DDOS-Attack
ICMP,60,28853.4,32,128,DDOS-Attack
UDP,1192,490.6,7,255,Normal
TCP,572,173.9,1,128,Normal
ICMP,60,29807.1,40,128,DDOS-Attack
TCP,430,85.3,8,64,Normal
ICMP,60,7504.1,35,64,DDOS-Attack
TCP,442,310.2,6,255,Normal
TCP,580,59.9,1,64,Normal
UDP,892,86.6,2,128,Normal
ICMP,442,92.1,8,128,Normal
TCP,744,127.6,7,64,Normal
UDP,511,38.5,7,64,Normal
TCP,346,476.7,1,64,Normal
ICMP,60,11170.7,34,64,DDOS-Attack
ICMP,60,5497.5,15,64,DDOS-Attack
UDP,137,234.4,8,128,Normal
TCP,1298,468.8,8,128,Normal
TCP,1146,153.7,2,255,Normal
TCP,528,112.3,8,64,Normal
TCP,1035,96.3,7,128,Normal
UDP,1188,139.8,6,255,Normal
UDP,1386,126.0,2,64,Normal
UDP,1054,127.5,4,128,Normal
UDP,1499,256.9,8,64,Normal
TCP,1443,100.7,4,255,Normal
UDP,1426,395.3,3,255,Normal
ICMP,60,11787.1,12,64,DDOS-Attack
TCP,1162,422.5,6,255,Normal
TCP,64,1501.3,44,128,DDOS-Attack
TCP,1265,159.1,5,64,Normal
ICMP,60,25176.2,44,128,DDOS-Attack
ICMP,60,10018.7,13,128,DDOS-Attack
TCP,376,233.8,6,128,Normal
TCP,521,191.4,3,128,Normal
ICMP,60,25368.7,31,64,DDOS-Attack
TCP,750,404.9,2,64,Normal
TCP,533,194.1,7,128,Normal
ICMP,60,20467.6,41,64,DDOS-Attack
TCP,306,469.2,4,64,Normal
TCP,661,369.7,7,128,Normal
TCP,680,60.0,6,128,Normal
UDP,1469,130.8,3,64,Normal
UDP,1437,164.0,2,64,Normal
ICMP,60,1238.6,19,64,DDOS-Attack
TCP,619,436.5,1,128,Normal
UDP,78,274.1,8,64,Normal
UDP,139,149.5,4,128,Normal
ICMP,60,28254.2,50,128,DDOS-Attack
TCP,1053,318.7,8,255,Normal
TCP,617,87.9,3,64,Normal
ICMP,60,27782.7,42,64,DDOS-Attack
ICMP,60,20078.3,32,64,DDOS-Attack
UDP,303,487.2,5,128,Normal
TCP,881,30.4,3,128,Normal
UDP,1363,34.0,2,64,Normal
ICMP,60,28837.6,21,128,DDOS-Attack
UDP,658,388.9,1,255,Normal
TCP,400,262.5,6,128,Normal
TCP,1151,425.4,6,255,Normal
ICMP,60,8920.4,49,64,DDOS-Attack
UDP,60,16635.4,27,128,DDOS-Attack
TCP,187,435.0,7,64,Normal
ICMP,390,399.1,8,64,Normal
TCP,1418,136.8,6,128,Normal
TCP,1357,382.2,7,128,Normal
UDP,1024,2399.0,37,128,DDOS-Attack
ICMP,60,29499.0,41,128,DDOS-Attack
UDP,1024,9629.2,35,128,DDOS-Attack
TCP,180,98.6,8,128,Normal
TCP,94,355.3,4,255,Normal
TCP,1030,90.1,3,255,Normal
UDP,665,27.7,1,128,Normal
ICMP,60,16512.9,18,64,DDOS-Attack
UDP,246,102.7,1,64,Normal
UDP,512,2385.8,48,64,DDOS-Attack
TCP,193,360.3,2,64,Normal
TCP,697,277.0,2,128,Normal
TCP,1276,178.0,3,128,Normal
UDP,710,167.4,8,64,Normal
ICMP,60,11510.0,27,128,DDOS-Attack
ICMP,60,24256.2,16,64,DDOS-Attack
TCP,935,287.5,8,64,Normal
TCP,833,22.2,5,255,Normal
ICMP,60,1586.5,49,64,DDOS-Attack
TCP,112,475.5,3,64,Normal
TCP,1330,93.9,7,128,Normal
UDP,588,448.7,8,255,Normal
ICMP,60,6213.9,44,64,DDOS-Attack
TCP,1020,320.0,2,255,Normal
UDP,345,482.9,6,128,Normal
TCP,1045,156.7,8,255,Normal
TCP,461,240.2,2,128,Normal
ICMP,60,21255.0,30,128,DDOS-Attack
ICMP,60,4955.4,16,128,DDOS-Attack
UDP,469,187.7,8,64,Normal
TCP,1079,205.5,7,64,Normal
TCP,1168,203.7,8,255,Normal
TCP,549,110.3,5,128,Normal
TCP,1132,396.4,6,255,Normal
UDP,104,349.9,8,255,Normal
ICMP,60,11919.7,17,64,DDOS-Attack
TCP,1463,425.9,5,64,Normal
UDP,567,61.8,2,255,Normal
TCP,1028,431.9,3,128,Normal
TCP,634,414.1,4,255,Normal
TCP,1045,206.5,4,128,Normal
TCP,547,306.0,5,64,Normal
TCP,909,119.1,2,64,Normal
UDP,420,225.7,2,255,Normal
UDP,405,295.4,3,64,Normal
TCP,441,70.3,6,64,Normal
ICMP,60,4985.8,42,128,DDOS-Attack
TCP,1046,367.6,2,64,Normal
TCP,167,24.3,1,128,Normal
TCP,426,61.2,4,255,Normal
TCP,994,306.8,3,64,Normal
TCP,935,287.9,4,128,Normal
ICMP,60,3138.4,27,64,DDOS-Attack
TCP,991,68.8,5,64,Normal
ICMP,1432,272.8,1,64,Normal
UDP,367,416.0,5,64,Normal
TCP,271,265.1,2,255,Normal
UDP,777,130.6,7,255,Normal
UDP,67,183.6,1,255,Normal
UDP,1025,216.4,7,255,Normal
UDP,439,376.6,4,255,Normal
TCP,442,283.6,3,128,Normal
TCP,94,430.0,2,255,Normal
TCP,819,302.0,8,64,Normal
UDP,1024,17319.5,29,128,DDOS-Attack
ICMP,60,24031.2,49,128,DDOS-Attack
UDP,1024,10694.6,24,128,DDOS-Attack
TCP,64,23301.2,27,64,DDOS-Attack
TCP,64,31447.7,33,64,DDOS-Attack
UDP,224,176.4,4,128,Normal
TCP,574,32.4,8,255,Normal
ICMP,1279,457.2,8,255,Normal
TCP,845,137.0,3,255,Normal
ICMP,60,18414.5,12,128,DDOS-Attack
UDP,1072,105.0,1,255,Normal
ICMP,60,15320.0,12,64,DDOS-Attack
ICMP,60,26517.1,33,128,DDOS-Attack
TCP,64,37243.3,21,128,DDOS-Attack
UDP,864,397.5,5,128,Normal
TCP,705,150.0,4,64,Normal
UDP,843,168.4,6,255,Normal
TCP,945,422.3,2,255,Normal
TCP,984,449.3,7,255,Normal
TCP,503,167.6,6,64,Normal
TCP,64,19616.7,45,128,DDOS-Attack
ICMP,60,4714.8,23,128,DDOS-Attack
TCP,809,17.6,3,255,Normal
UDP,330,400.7,2,64,Normal
TCP,577,239.7,2,128,Normal
TCP,1406,31.6,6,64,Normal
TCP,714,329.7,4,64,Normal
TCP,656,42.3,2,64,Normal
TCP,222,371.9,8,64,Normal
ICMP,60,2916.7,37,64,DDOS-Attack
TCP,663,351.6,6,255,Normal
TCP,1368,151.0,7,128,Normal
UDP,1024,20020.0,27,128,DDOS-Attack
UDP,139,22.2,7,128,Normal
TCP,1261,355.3,5,128,Normal
TCP,1420,477.4,1,64,Normal
TCP,1212,56.3,3,64,Normal
UDP,543,268.9,6,255,Normal
TCP,255,146.8,3,64,Normal
UDP,195,143.6,7,64,Normal
ICMP,60,23466.0,22,128,DDOS-Attack
ICMP,416,165.6,2,255,Normal
TCP,975,126.0,8,255,Normal
ICMP,60,28023.0,25,64,DDOS-Attack
TCP,1266,193.8,8,128,Normal
TCP,1219,17.7,6,128,Normal
TCP,489,50.2,1,255,Normal
TCP,440,186.7,5,255,Normal
TCP,103,218.8,5,64,Normal
ICMP,60,21243.2,13,64,DDOS-Attack
UDP,1245,63.8,8,255,Normal
TCP,64,30443.4,14,128,DDOS-Attack
UDP,781,371.9,4,128,Normal
TCP,520,144.2,7,255,Normal
UDP,60,19195.8,45,64,DDOS-Attack
ICMP,60,856.3,20,64,DDOS-Attack
UDP,790,233.3,8,255,Normal
UDP,1166,271.2,2,255,Normal
TCP,1024,70.1,1,128,Normal
ICMP,60,4779.0,48,128,DDOS-Attack
TCP,1367,441.0,7,128,Normal
TCP,1262,179.5,5,255,Normal
TCP,64,17633.1,23,128,DDOS-Attack
UDP,1009,108.5,5,128,Normal
TCP,191,430.0,7,64,Normal
TCP,224,495.4,2,128,Normal
ICMP,60,3727.1,12,64,DDOS-Attack
TCP,377,341.5,8,255,Normal
TCP,1080,281.8,8,255,Normal
TCP,1286,28.2,3,128,Normal
UDP,1024,19530.2,14,64,DDOS-Attack
TCP,444,95.2,5,64,Normal
UDP,923,111.3,1,255,Normal
TCP,1089,109.0,4,255,Normal
TCP,414,289.2,8,64,Normal
ICMP,60,11827.5,22,64,DDOS-Attack
UDP,948,424.9,8,128,Normal
ICMP,60,17917.8,36,64,DDOS-Attack
ICMP,60,3499.3,39,128,DDOS-Attack
TCP,195,248.8,2,255,Normal
UDP,175,262.3,7,255,Normal
TCP,64,28177.5,22,128,DDOS-Attack
TCP,184,138.2,7,128,Normal
ICMP,60,4125.9,19,128,DDOS-Attack
ICMP,60,23786.2,50,128,DDOS-Attack
UDP,1180,417.5,2,64,Normal
TCP,734,147.3,3,255,Normal
TCP,320,366.9,7,255,Normal
ICMP,561,151.4,8,255,Normal
ICMP,60,27859.5,24,64,DDOS-Attack
TCP,1132,87.5,5,128,Normal
TCP,190,292.5,3,255,Normal
ICMP,60,11656.6,21,64,DDOS-Attack
TCP,965,55.0,7,255,Normal
ICMP,361,120.3,1,128,Normal
UDP,591,187.9,6,255,Normal
TCP,740,325.5,6,255,Normal
UDP,521,322.5,2,64,Normal
ICMP,60,6879.9,34,64,DDOS-Attack
UDP,415,441.4,6,128,Normal
UDP,1024,16446.7,48,128,DDOS-Attack
TCP,635,161.0,6,128,Normal
TCP,83,99.8,1,128,Normal
ICMP,60,17134.2,26,128,DDOS-Attack
TCP,64,1089.9,35,128,DDOS-Attack
TCP,513,448.2,3,255,Normal
ICMP,60,18436.8,44,128,DDOS-Attack
ICMP,60,14097.8,41,64,DDOS-Attack
TCP,989,126.6,7,255,Normal
TCP,641,312.3,8,255,Normal
TCP,1280,46.2,1,64,Normal
TCP,560,355.9,6,128,Normal
TCP,1018,109.8,5,64,Normal
TCP,195,157.4,7,255,Normal
UDP,1024,17263.4,29,64,DDOS-Attack
TCP,807,64.0,5,64,Normal
ICMP,763,383.8,3,255,Normal
UDP,1418,321.2,2,255,Normal
ICMP,60,19785.9,36,64,DDOS-Attack
TCP,157,428.2,8,64,Normal
TCP,91,412.7,7,128,Normal
UDP,623,378.7,2,64,Normal
TCP,780,289.8,6,64,Normal
ICMP,60,9457.0,22,128,DDOS-Attack
TCP,1334,437.9,3,64,Normal
UDP,571,308.6,6,128,Normal
UDP,1035,144.2,8,255,Normal
UDP,552,364.1,7,128,Normal
TCP,977,110.6,2,64,Normal
UDP,487,47.8,3,64,Normal
TCP,855,4.3,5,255,Normal
UDP,1068,254.7,8,64,Normal
ICMP,581,384.9,6,128,Normal
TCP,66,396.2,4,64,Normal
UDP,1010,314.1,5,255,Normal
UDP,630,102.2,7,255,Normal
TCP,375,267.4,6,128,Normal
ICMP,60,10018.3,31,128,DDOS-Attack
TCP,618,235.2,2,128,Normal
TCP,896,97.3,4,64,Normal
UDP,1374,382.2,3,64,Normal
TCP,1115,489.4,1,128,Normal
TCP,270,68.6,2,64,Normal
ICMP,60,22949.2,42,128,DDOS-Attack
TCP,304,88.7,7,64,Normal
TCP,1216,357.1,2,64,Normal
ICMP,567,213.9,2,255,Normal
TCP,1387,11.7,4,128,Normal
UDP,1303,495.6,7,64,Normal
TCP,91,199.5,8,128,Normal
UDP,60,17119.9,23,128,DDOS-Attack
UDP,946,372.4,3,64,Normal
TCP,577,155.0,6,255,Normal
TCP,1248,167.4,4,64,Normal
ICMP,60,19501.9,31,64,DDOS-Attack
TCP,1260,132.9,5,128,Normal
ICMP,60,4728.2,25,64,DDOS-Attack
ICMP,60,17379.1,14,128,DDOS-Attack
UDP,165,91.9,6,255,Normal
ICMP,60,19802.0,47,128,DDOS-Attack
ICMP,60,22098.3,41,128,DDOS-Attack
UDP,276,454.8,8,64,Normal
TCP,746,38.2,4,255,Normal
UDP,405,410.6,2,255,Normal
UDP,390,270.8,6,255,Normal
UDP,1264,119.7,5,128,Normal
UDP,528,111.7,4,128,Normal
TCP,65,462.3,6,64,Normal
TCP,830,39.6,6,64,Normal
ICMP,60,14250.4,13,128,DDOS-Attack
ICMP,60,14769.3,31,128,DDOS-Attack
TCP,64,21411.4,19,128,DDOS-Attack
TCP,1477,12.7,5,128,Normal
ICMP,60,22678.7,35,128,DDOS-Attack
ICMP,60,8624.1,29,64,DDOS-Attack
TCP,1423,283.9,4,128,Normal
UDP,954,437.6,2,255,Normal
UDP,302,186.7,4,128,Normal
UDP,507,335.8,4,255,Normal
UDP,320,174.0,5,255,Normal
UDP,1024,22506.8,47,64,DDOS-Attack
TCP,1366,197.8,3,255,Normal
UDP,1147,95.2,7,64,Normal
UDP,1224,495.1,6,128,Normal
TCP,1426,83.2,5,255,Normal
TCP,389,425.7,4,255,Normal
TCP,677,278.4,5,128,Normal
UDP,1024,10052.7,40,128,DDOS-Attack
TCP,1102,151.3,3,128,Normal
UDP,1173,160.5,3,255,Normal
UDP,402,88.4,2,128,Normal
ICMP,60,3964.5,37,64,DDOS-Attack
TCP,858,418.5,1,255,Normal
UDP,493,472.0,8,128,Normal
TCP,462,76.2,4,255,Normal
ICMP,60,5659.0,49,128,DDOS-Attack
TCP,1345,211.0,4,255,Normal
UDP,1164,448.2,8,128,Normal
UDP,1477,438.0,4,128,Normal
TCP,706,372.9,4,64,Normal
UDP,408,471.0,6,128,Normal
TCP,243,74.4,5,64,Normal
TCP,170,224.4,5,64,Normal
ICMP,60,982.4,34,64,DDOS-Attack
TCP,911,348.6,8,64,Normal
ICMP,60,17844.1,46,128,DDOS-Attack
TCP,1274,95.6,8,64,Normal
ICMP,60,3988.2,43,128,DDOS-Attack
UDP,594,90.6,4,64,Normal
UDP,525,343.0,1,128,Normal
ICMP,60,18487.1,25,128,DDOS-Attack
UDP,205,496.7,6,64,Normal
TCP,1333,336.7,4,64,Normal
TCP,547,275.9,2,128,Normal
UDP,156,241.2,8,64,Normal
TCP,525,49.8,8,128,Normal
TCP,545,495.0,7,255,Normal
TCP,1441,176.0,5,128,Normal
UDP,243,185.9,2,255,Normal
TCP,219,32.6,1,255,Normal
TCP,779,403.0,1,64,Normal
UDP,1225,134.1,8,255,Normal
TCP,84,362.5,5,64,Normal
TCP,1068,367.8,2,255,Normal
TCP,547,325.1,1,255,Normal
TCP,1265,309.3,7,128,Normal
ICMP,60,10785.7,13,64,DDOS-Attack
TCP,1101,380.3,4,255,Normal
TCP,294,192.5,7,64,Normal
TCP,1254,431.2,8,64,Normal
UDP,512,13095.4,47,64,DDOS-Attack
UDP,1067,375.6,7,64,Normal
TCP,952,290.5,6,64,Normal
ICMP,60,23290.6,27,64,DDOS-Attack
UDP,1024,13516.2,20,64,DDOS-Attack
ICMP,60,3099.1,18,64,DDOS-Attack
ICMP,60,13181.0,45,128,DDOS-Attack
TCP,484,386.3,8,128,Normal
TCP,573,283.0,2,64,Normal
UDP,512,24819.0,20,128,DDOS-Attack
TCP,922,14.8,8,64,Normal
ICMP,60,28277.5,47,64,DDOS-Attack
TCP,1435,221.2,2,64,Normal
TCP,745,426.5,3,64,Normal
UDP,910,458.0,5,255,Normal
ICMP,60,28351.2,21,64,DDOS-Attack
TCP,1115,478.8,4,128,Normal
