ip.src,ip.dst,icmp.type,frame.time_delta,frame.len,ip.ttl,protocol,ip.len,label
192.168.178.24,192.168.222.105,8,0.003595069,178,128,ICMP,188,DDOS-Attack
192.168.203.120,192.168.210.230,8,0.003946236,508,32,ICMP,509,DDOS-Attack
192.168.217.64,192.168.135.101,,0.003871278,348,128,TCP,353,DDOS-Attack
192.168.182.115,192.168.155.132,,0.004703764,543,64,TCP,547,DDOS-Attack
192.168.177.155,192.168.85.118,,0.000553461,273,64,UDP,280,DDOS-Attack
192.168.193.143,192.168.5.197,,0.001625744,158,32,TCP,158,DDOS-Attack
192.168.1.178,192.168.196.105,,0.000338804,638,64,TCP,647,DDOS-Attack
192.168.251.184,192.168.148.117,8,0.002169392,155,32,ICMP,165,DDOS-Attack
192.168.102.24,192.168.219.71,8,0.003434619,560,128,ICMP,564,DDOS-Attack
192.168.28.8,192.168.102.5,8,0.001181499,405,32,ICMP,414,DDOS-Attack
192.168.177.40,192.168.239.11,,0.004700366,793,32,TCP,797,DDOS-Attack
192.168.202.12,192.168.35.154,8,0.003869627,742,32,ICMP,746,DDOS-Attack
192.168.166.108,192.168.193.196,,0.002015739,797,32,UDP,801,DDOS-Attack
192.168.80.214,192.168.86.18,,0.003332941,610,128,TCP,619,DDOS-Attack
192.168.248.202,192.168.85.212,,0.004951553,228,32,UDP,230,DDOS-Attack
192.168.195.49,192.168.149.17,,0.000299651,463,128,UDP,466,DDOS-Attack
192.168.71.46,192.168.120.76,8,0.001959773,229,32,ICMP,229,DDOS-Attack
192.168.186.112,192.168.81.118,8,0.004783088,367,32,ICMP,372,DDOS-Attack
192.168.12.186,192.168.224.185,,0.001166585,301,32,UDP,304,DDOS-Attack
192.168.179.159,192.168.37.191,,0.00025127,435,128,TCP,441,DDOS-Attack
192.168.235.164,192.168.99.151,8,0.001563275,570,32,ICMP,573,DDOS-Attack
192.168.89.137,192.168.162.133,,0.001901971,576,32,UDP,584,DDOS-Attack
192.168.55.215,192.168.244.103,,0.000353532,581,32,UDP,581,DDOS-Attack
192.168.35.114,192.168.231.225,8,0.000273826,786,32,ICMP,790,DDOS-Attack
192.168.43.37,192.168.44.86,,0.004553274,645,64,TCP,649,DDOS-Attack
192.168.32.105,192.168.116.189,,0.001355656,161,64,UDP,169,DDOS-Attack
192.168.129.3,192.168.62.171,,0.00467097,160,32,UDP,165,DDOS-Attack
192.168.189.67,192.168.142.109,,0.003760103,482,64,TCP,485,DDOS-Attack
192.168.174.49,192.168.61.43,,0.003608762,185,64,UDP,191,DDOS-Attack
192.168.171.218,192.168.51.166,8,0.0014407,542,32,ICMP,552,DDOS-Attack
192.168.183.58,192.168.54.219,8,0.001193484,393,64,ICMP,397,DDOS-Attack
192.168.44.145,192.168.126.221,,0.002208865,562,64,TCP,569,DDOS-Attack
192.168.151.215,192.168.36.194,,0.00100216,799,64,UDP,802,DDOS-Attack
192.168.220.53,192.168.38.181,8,0.00302166,526,128,ICMP,526,DDOS-Attack
192.168.187.252,192.168.70.239,,0.000977187,548,64,TCP,551,DDOS-Attack
192.168.5.116,192.168.63.88,,0.00258907,523,128,UDP,530,DDOS-Attack
192.168.13.38,192.168.156.87,,0.003746211,419,32,UDP,422,DDOS-Attack
192.168.42.29,192.168.252.123,8,0.001243096,257,128,ICMP,262,DDOS-Attack
192.168.252.5,192.168.209.59,8,0.001894875,533,128,ICMP,537,DDOS-Attack
192.168.120.129,192.168.59.50,8,0.001422706,131,128,ICMP,132,DDOS-Attack
192.168.176.55,192.168.15.177,,0.002223885,160,64,UDP,166,DDOS-Attack
192.168.137.172,192.168.182.152,8,0.002018673,266,128,ICMP,274,DDOS-Attack
192.168.28.191,192.168.86.169,8,0.001469999,113,64,ICMP,117,DDOS-Attack
192.168.52.104,192.168.70.110,8,0.002695632,120,128,ICMP,128,DDOS-Attack
192.168.232.231,192.168.203.182,8,0.004728654,646,64,ICMP,652,DDOS-Attack
192.168.19.75,192.168.134.25,,0.004345229,397,64,TCP,407,DDOS-Attack
192.168.214.103,192.168.239.147,8,0.004132931,754,128,ICMP,761,DDOS-Attack
192.168.199.107,192.168.90.35,,0.000674411,645,128,TCP,652,DDOS-Attack
192.168.173.44,192.168.71.56,,0.000174072,531,128,TCP,533,DDOS-Attack
192.168.139.217,192.168.110.113,8,0.004842219,132,32,ICMP,132,DDOS-Attack
192.168.158.179,192.168.144.177,,0.004319337,197,64,TCP,200,DDOS-Attack
192.168.112.57,192.168.169.35,,0.001414812,338,64,TCP,340,DDOS-Attack
192.168.223.73,192.168.173.45,,0.001129336,241,32,TCP,247,DDOS-Attack
192.168.29.202,192.168.187.221,,0.002744998,443,64,UDP,444,DDOS-Attack
192.168.234.80,192.168.177.222,8,0.001141714,677,64,ICMP,683,DDOS-Attack
192.168.95.32,192.168.137.107,,0.000922542,204,128,TCP,207,DDOS-Attack
192.168.125.160,192.168.174.6,,0.000566061,272,64,TCP,281,DDOS-Attack
192.168.236.91,192.168.108.75,,0.001246981,388,32,TCP,397,DDOS-Attack
192.168.59.133,192.168.234.78,8,0.00433297,638,32,ICMP,644,DDOS-Attack
192.168.162.138,192.168.216.32,8,0.001066321,262,128,ICMP,262,DDOS-Attack
192.168.165.16,192.168.220.216,8,0.001709444,278,64,ICMP,285,DDOS-Attack
192.168.61.214,192.168.247.98,,0.001409183,208,64,UDP,211,DDOS-Attack
192.168.211.251,192.168.56.12,,0.003355177,724,128,UDP,732,DDOS-Attack
192.168.244.178,192.168.251.46,,0.004461818,347,64,UDP,349,DDOS-Attack
192.168.113.175,192.168.240.146,8,0.000114431,582,64,ICMP,589,DDOS-Attack
192.168.85.46,192.168.170.163,,0.002945413,153,128,TCP,153,DDOS-Attack
192.168.126.57,192.168.72.96,,0.004281876,576,32,UDP,586,DDOS-Attack
192.168.172.53,192.168.82.62,,0.00133358,544,128,TCP,548,DDOS-Attack
192.168.237.46,192.168.154.85,,0.000268753,91,64,TCP,92,DDOS-Attack
192.168.196.113,192.168.84.78,,0.001301348,708,64,TCP,708,DDOS-Attack
192.168.168.236,192.168.202.146,8,0.00139405,742,32,ICMP,751,DDOS-Attack
192.168.17.154,192.168.31.20,8,0.003718895,454,32,ICMP,454,DDOS-Attack
192.168.110.72,192.168.141.75,,0.001268542,606,32,TCP,606,DDOS-Attack
192.168.143.141,192.168.228.192,,0.002608355,472,128,TCP,472,DDOS-Attack
192.168.154.64,192.168.132.107,,0.003509824,244,32,UDP,253,DDOS-Attack
192.168.209.156,192.168.129.14,8,0.004606632,255,32,ICMP,264,DDOS-Attack
192.168.168.134,192.168.145.109,,0.003776955,395,128,TCP,400,DDOS-Attack
192.168.230.26,192.168.127.194,,0.000249852,634,64,TCP,638,DDOS-Attack
192.168.165.140,192.168.100.132,8,0.004586312,97,32,ICMP,98,DDOS-Attack
192.168.77.27,192.168.245.21,,0.003574292,468,64,TCP,475,DDOS-Attack
192.168.170.117,192.168.109.245,,0.002614121,433,64,TCP,435,DDOS-Attack
192.168.3.220,192.168.51.54,,0.004507734,669,128,TCP,677,DDOS-Attack
192.168.134.172,192.168.92.249,8,0.004273207,522,32,ICMP,524,DDOS-Attack
192.168.187.34,192.168.129.193,,0.00201794,114,32,UDP,122,DDOS-Attack
192.168.227.70,192.168.230.197,,0.004620348,330,32,UDP,338,DDOS-Attack
192.168.63.14,192.168.151.141,8,0.00220746,208,128,ICMP,211,DDOS-Attack
192.168.254.221,192.168.110.153,,0.001919081,72,128,TCP,77,DDOS-Attack
192.168.132.15,192.168.104.81,,0.00451322,754,32,TCP,759,DDOS-Attack
192.168.235.38,192.168.101.23,,0.004507459,444,128,TCP,446,DDOS-Attack
192.168.34.216,192.168.102.252,8,0.003556735,464,64,ICMP,474,DDOS-Attack
192.168.129.89,192.168.238.208,8,0.001166303,782,64,ICMP,789,DDOS-Attack
192.168.172.20,192.168.119.210,,0.000711321,323,64,UDP,333,DDOS-Attack
192.168.130.169,192.168.232.221,,0.002586867,508,32,TCP,511,DDOS-Attack
192.168.235.231,192.168.201.11,8,0.000928022,127,64,ICMP,129,DDOS-Attack
192.168.2.240,192.168.19.25,8,0.004504745,428,32,ICMP,434,DDOS-Attack
192.168.161.31,192.168.239.188,8,0.002124033,97,128,ICMP,105,DDOS-Attack
192.168.12.32,192.168.67.120,,0.003429582,704,32,UDP,714,DDOS-Attack
192.168.58.251,192.168.97.116,,0.000199797,716,32,TCP,719,DDOS-Attack
192.168.119.84,192.168.193.234,,0.000800482,231,64,UDP,233,DDOS-Attack
192.168.230.116,192.168.81.117,,0.003605859,441,128,UDP,448,DDOS-Attack
192.168.92.136,192.168.186.67,,0.000596145,657,64,UDP,662,DDOS-Attack
192.168.221.91,192.168.111.126,8,0.000175261,611,64,ICMP,616,DDOS-Attack
192.168.22.83,192.168.20.157,,0.001694911,753,64,TCP,758,DDOS-Attack
192.168.157.148,192.168.191.57,,0.004779607,214,64,TCP,215,DDOS-Attack
192.168.199.238,192.168.119.208,8,0.004325341,642,32,ICMP,646,DDOS-Attack
192.168.215.4,192.168.83.98,8,0.001382702,135,64,ICMP,140,DDOS-Attack
192.168.2.195,192.168.46.40,,0.002029079,697,64,TCP,706,DDOS-Attack
192.168.23.130,192.168.58.79,,0.000236632,164,128,TCP,166,DDOS-Attack
192.168.155.168,192.168.82.25,,0.004393814,581,32,TCP,590,DDOS-Attack
192.168.135.124,192.168.126.167,8,0.003794403,518,32,ICMP,525,DDOS-Attack
192.168.60.9,192.168.70.228,,0.004000368,121,128,TCP,128,DDOS-Attack
192.168.182.98,192.168.136.88,,0.004278522,231,64,UDP,238,DDOS-Attack
192.168.247.117,192.168.225.25,8,0.003736508,62,128,ICMP,69,DDOS-Attack
192.168.137.155,192.168.117.18,,0.004229913,502,128,TCP,512,DDOS-Attack
192.168.255.133,192.168.20.12,,0.002795092,653,64,UDP,657,DDOS-Attack
192.168.159.196,192.168.76.180,,0.001804884,466,32,TCP,471,DDOS-Attack
192.168.127.36,192.168.6.203,,0.001191474,598,128,TCP,600,DDOS-Attack
192.168.74.2,192.168.162.14,8,0.002798878,392,32,ICMP,395,DDOS-Attack
192.168.218.21,192.168.21.62,8,0.001176102,747,32,ICMP,757,DDOS-Attack
192.168.95.179,192.168.144.124,,0.004224859,610,128,UDP,616,DDOS-Attack
192.168.122.96,192.168.57.126,,0.003674812,156,128,UDP,161,DDOS-Attack
192.168.85.93,192.168.147.31,8,0.000430393,592,128,ICMP,599,DDOS-Attack
192.168.233.161,192.168.11.158,8,0.003740586,447,128,ICMP,452,DDOS-Attack
192.168.72.21,192.168.106.112,8,0.000811472,411,64,ICMP,411,DDOS-Attack
192.168.150.107,192.168.20.254,,0.002196854,638,32,TCP,648,DDOS-Attack
192.168.227.150,192.168.110.47,,0.002915711,531,128,UDP,536,DDOS-Attack
192.168.191.25,192.168.10.92,,0.0042796,797,128,TCP,803,DDOS-Attack
192.168.181.227,192.168.126.39,,0.004170845,241,64,UDP,246,DDOS-Attack
192.168.168.169,192.168.206.83,,0.003568939,479,128,TCP,486,DDOS-Attack
192.168.242.50,192.168.223.66,8,0.001400674,634,64,ICMP,636,DDOS-Attack
192.168.40.167,192.168.244.106,,0.004986257,593,64,UDP,597,DDOS-Attack
192.168.206.162,192.168.112.248,8,0.004557874,763,32,ICMP,763,DDOS-Attack
192.168.22.162,192.168.111.197,,0.002321718,271,64,UDP,271,DDOS-Attack
192.168.70.252,192.168.92.159,8,0.001849988,72,32,ICMP,73,DDOS-Attack
192.168.61.59,192.168.116.2,8,0.00013821,228,128,ICMP,231,DDOS-Attack
192.168.114.41,192.168.59.55,8,0.000310078,407,64,ICMP,408,DDOS-Attack
192.168.62.161,192.168.92.26,,0.001162014,420,128,UDP,421,DDOS-Attack
192.168.66.137,192.168.37.187,,0.000186578,360,32,TCP,360,DDOS-Attack
192.168.23.82,192.168.133.162,8,0.001162417,780,128,ICMP,782,DDOS-Attack
192.168.169.202,192.168.113.19,,0.00303149,517,128,TCP,524,DDOS-Attack
192.168.44.87,192.168.205.9,,0.004766069,510,32,UDP,513,DDOS-Attack
192.168.131.24,192.168.75.210,,0.004564476,285,128,UDP,293,DDOS-Attack
192.168.10.123,192.168.67.104,,0.004965406,581,64,UDP,581,DDOS-Attack
192.168.190.215,192.168.131.213,,0.002214406,72,32,UDP,78,DDOS-Attack
192.168.127.6,192.168.119.183,,0.00269417,376,32,UDP,376,DDOS-Attack
192.168.186.227,192.168.223.89,8,0.002834743,585,64,ICMP,587,DDOS-Attack
192.168.87.114,192.168.221.32,8,0.002571764,215,128,ICMP,225,DDOS-Attack
192.168.198.47,192.168.168.39,8,0.003098385,647,32,ICMP,648,DDOS-Attack
192.168.185.226,192.168.215.75,,0.00011099,248,128,UDP,257,DDOS-Attack
192.168.188.9,192.168.225.108,8,0.001974329,753,64,ICMP,757,DDOS-Attack
192.168.161.97,192.168.94.151,,0.003420142,143,128,TCP,144,DDOS-Attack
192.168.35.78,192.168.184.75,8,0.002480096,309,32,ICMP,318,DDOS-Attack
192.168.16.235,192.168.77.43,,0.003552678,323,64,UDP,329,DDOS-Attack
192.168.2.112,192.168.23.83,,0.002272039,457,64,TCP,460,DDOS-Attack
192.168.104.158,192.168.125.163,8,0.004951688,595,128,ICMP,604,DDOS-Attack
192.168.230.164,192.168.126.78,,0.004618712,170,64,UDP,176,DDOS-Attack
192.168.40.127,192.168.149.117,,5.151e-05,209,64,TCP,212,DDOS-Attack
192.168.5.236,192.168.3.18,,0.004305252,323,64,TCP,332,DDOS-Attack
192.168.10.15,192.168.236.50,8,0.001355644,430,128,ICMP,435,DDOS-Attack
192.168.250.171,192.168.114.128,8,0.000755501,572,128,ICMP,578,DDOS-Attack
192.168.118.34,192.168.144.42,,0.000321296,188,32,TCP,192,DDOS-Attack
192.168.254.194,192.168.80.50,,0.004715924,273,64,TCP,280,DDOS-Attack
192.168.130.144,192.168.69.224,,0.002612835,773,64,TCP,779,DDOS-Attack
192.168.10.39,192.168.161.125,,0.001010054,706,128,UDP,714,DDOS-Attack
192.168.183.228,192.168.26.31,,0.004923477,243,64,UDP,250,DDOS-Attack
192.168.205.192,192.168.124.213,,0.002573375,176,64,UDP,184,DDOS-Attack
192.168.132.211,192.168.99.228,,0.002981828,365,32,TCP,374,DDOS-Attack
192.168.71.81,192.168.230.162,,0.000985014,524,128,UDP,532,DDOS-Attack
192.168.177.103,192.168.80.6,,0.003489002,700,128,UDP,709,DDOS-Attack
192.168.24.214,192.168.250.193,8,0.003437909,800,32,ICMP,810,DDOS-Attack
192.168.53.223,192.168.89.50,,0.003883872,87,128,TCP,90,DDOS-Attack
192.168.90.104,192.168.150.228,,0.002461901,245,64,TCP,251,DDOS-Attack
192.168.2.144,192.168.213.193,8,0.0029273,161,32,ICMP,170,DDOS-Attack
192.168.212.217,192.168.255.91,,0.002752845,404,64,UDP,409,DDOS-Attack
192.168.181.99,192.168.166.107,,0.003237516,252,128,TCP,253,DDOS-Attack
192.168.194.215,192.168.253.202,8,0.004972296,236,128,ICMP,245,DDOS-Attack
192.168.191.148,192.168.154.174,,0.001351743,556,32,TCP,556,DDOS-Attack
192.168.86.234,192.168.154.12,,0.003533553,445,64,UDP,446,DDOS-Attack
192.168.32.3,192.168.134.184,,0.000346175,67,64,UDP,72,DDOS-Attack
192.168.56.200,192.168.253.133,,0.000818613,528,64,UDP,532,DDOS-Attack
192.168.18.227,192.168.18.85,8,0.003885763,628,128,ICMP,634,DDOS-Attack
192.168.44.8,192.168.252.227,8,0.004900795,586,32,ICMP,588,DDOS-Attack
192.168.21.85,192.168.168.40,,0.003923264,785,32,UDP,789,DDOS-Attack
192.168.182.153,192.168.223.148,,0.001526113,659,128,UDP,660,DDOS-Attack
192.168.19.247,192.168.232.91,,0.003552911,303,128,UDP,309,DDOS-Attack
192.168.0.124,192.168.247.156,,0.003971013,427,64,TCP,432,DDOS-Attack
192.168.70.111,192.168.141.156,,0.002510982,188,64,TCP,189,DDOS-Attack
192.168.72.246,192.168.48.159,,0.003303537,453,128,UDP,463,DDOS-Attack
192.168.43.184,192.168.117.142,8,0.001518876,795,32,ICMP,804,DDOS-Attack
192.168.218.214,192.168.152.119,8,0.003792885,418,64,ICMP,420,DDOS-Attack
192.168.78.32,192.168.240.179,,0.003818115,126,64,UDP,134,DDOS-Attack
192.168.231.89,192.168.182.116,8,0.001032047,729,128,ICMP,729,DDOS-Attack
192.168.33.166,192.168.146.137,,0.002917505,530,32,TCP,538,DDOS-Attack
192.168.31.165,192.168.12.185,,0.002621456,564,128,UDP,565,DDOS-Attack
192.168.4.73,192.168.103.141,8,0.001138372,477,64,ICMP,485,DDOS-Attack
192.168.44.59,192.168.104.209,,0.003970023,266,64,TCP,266,DDOS-Attack
192.168.112.161,192.168.171.118,,0.00019821,798,64,UDP,802,DDOS-Attack
192.168.104.149,192.168.47.40,,0.00339445,77,64,UDP,77,DDOS-Attack
192.168.9.144,192.168.229.117,,0.001866876,413,64,UDP,418,DDOS-Attack
192.168.27.11,192.168.126.39,,0.000322698,380,64,UDP,388,DDOS-Attack
192.168.53.121,192.168.8.211,,0.001391385,714,32,UDP,721,DDOS-Attack
192.168.253.151,192.168.236.169,8,0.003733952,308,32,ICMP,315,DDOS-Attack
192.168.101.32,192.168.181.238,,0.001988374,353,128,TCP,354,DDOS-Attack
192.168.31.102,192.168.230.211,,0.004744544,650,64,TCP,652,DDOS-Attack
192.168.161.51,192.168.189.248,,0.004126844,375,64,TCP,380,DDOS-Attack
192.168.115.133,192.168.226.48,,0.001745363,591,32,UDP,594,DDOS-Attack
192.168.106.68,192.168.227.175,,0.000699963,456,64,UDP,463,DDOS-Attack
192.168.248.190,192.168.230.23,,0.001026541,111,128,UDP,117,DDOS-Attack
192.168.234.92,192.168.37.38,,0.000391506,277,64,UDP,286,DDOS-Attack
192.168.226.187,192.168.105.237,8,0.001791407,201,32,ICMP,201,DDOS-Attack
192.168.206.218,192.168.72.200,,0.000463544,759,32,TCP,764,DDOS-Attack
192.168.232.140,192.168.147.87,,0.004759905,564,64,TCP,564,DDOS-Attack
192.168.193.179,192.168.6.194,,0.003805713,686,128,TCP,689,DDOS-Attack
192.168.218.230,192.168.98.37,,0.001308828,739,32,TCP,747,DDOS-Attack
192.168.179.189,192.168.136.142,,0.002776267,242,128,TCP,247,DDOS-Attack
192.168.249.74,192.168.113.11,,0.00431666,447,128,TCP,452,DDOS-Attack
192.168.41.131,192.168.241.94,,0.002072579,194,128,UDP,200,DDOS-Attack
192.168.19.56,192.168.109.164,,0.004016439,425,64,UDP,432,DDOS-Attack
192.168.209.154,192.168.75.148,,0.002478005,217,64,TCP,221,DDOS-Attack
192.168.9.86,192.168.181.249,,0.002560022,171,64,TCP,177,DDOS-Attack
192.168.210.82,192.168.188.195,8,0.00434956,657,64,ICMP,660,DDOS-Attack
192.168.178.191,192.168.23.231,8,0.003681414,286,32,ICMP,295,DDOS-Attack
192.168.45.4,192.168.78.4,,0.003840923,193,128,UDP,203,DDOS-Attack
192.168.101.179,192.168.141.222,,0.004678602,111,128,TCP,120,DDOS-Attack
192.168.198.53,192.168.169.129,8,0.000332933,594,32,ICMP,597,DDOS-Attack
192.168.52.210,192.168.173.30,8,0.000699209,352,128,ICMP,356,DDOS-Attack
192.168.230.218,192.168.202.234,,0.000978101,765,128,UDP,768,DDOS-Attack
192.168.171.12,192.168.116.52,8,0.004655454,289,128,ICMP,290,DDOS-Attack
192.168.167.188,192.168.246.117,,0.000624635,402,64,TCP,404,DDOS-Attack
192.168.177.94,192.168.165.15,,0.000340695,242,128,TCP,248,DDOS-Attack
192.168.1.83,192.168.251.155,,0.002385069,582,32,TCP,590,DDOS-Attack
192.168.212.191,192.168.84.12,,0.001293623,418,128,UDP,418,DDOS-Attack
192.168.71.250,192.168.68.63,,0.001901729,321,64,UDP,329,DDOS-Attack
192.168.107.20,192.168.235.54,8,0.002846402,662,64,ICMP,664,DDOS-Attack
192.168.62.213,192.168.109.176,,0.000881236,755,64,TCP,757,DDOS-Attack
192.168.146.223,192.168.184.10,8,0.003978088,576,64,ICMP,576,DDOS-Attack
192.168.69.210,192.168.200.61,,0.004881272,271,64,UDP,275,DDOS-Attack
192.168.219.163,192.168.217.98,8,0.000119547,683,128,ICMP,685,DDOS-Attack
192.168.98.226,192.168.141.239,8,0.000879832,446,32,ICMP,453,DDOS-Attack
192.168.141.102,192.168.178.200,8,0.001493524,439,128,ICMP,445,DDOS-Attack
192.168.198.148,192.168.190.250,8,9.0596e-05,735,128,ICMP,744,DDOS-Attack
192.168.153.77,192.168.252.212,8,0.000381604,492,128,ICMP,497,DDOS-Attack
192.168.57.115,192.168.77.153,,0.004975298,725,64,UDP,728,DDOS-Attack
192.168.82.39,192.168.223.135,,0.003424706,103,128,TCP,106,DDOS-Attack
192.168.181.39,192.168.155.153,8,0.004745228,203,128,ICMP,213,DDOS-Attack
192.168.83.153,192.168.9.159,,0.002225567,230,64,UDP,230,DDOS-Attack
192.168.180.27,192.168.239.201,,0.002792524,262,64,TCP,267,DDOS-Attack
192.168.114.128,192.168.28.48,8,0.003334584,439,64,ICMP,441,DDOS-Attack
192.168.117.1,192.168.3.228,,0.001732119,308,128,TCP,308,DDOS-Attack
192.168.193.234,192.168.9.73,,0.001164307,429,128,UDP,439,DDOS-Attack
192.168.21.174,192.168.130.213,8,0.004704201,250,64,ICMP,252,DDOS-Attack
192.168.233.79,192.168.73.200,,0.003556173,613,32,TCP,622,DDOS-Attack
192.168.206.241,192.168.64.166,,0.001559873,497,128,TCP,502,DDOS-Attack
192.168.72.67,192.168.32.136,,0.003270059,403,64,UDP,405,DDOS-Attack
192.168.251.3,192.168.175.129,8,0.003174969,569,32,ICMP,578,DDOS-Attack
192.168.28.177,192.168.254.173,,0.002771969,450,128,TCP,452,DDOS-Attack
192.168.204.13,192.168.208.171,,0.002931737,357,32,TCP,367,DDOS-Attack
192.168.210.21,192.168.139.241,,0.002723243,643,32,TCP,645,DDOS-Attack
192.168.134.61,192.168.212.34,,0.003704205,355,64,TCP,360,DDOS-Attack
192.168.178.222,192.168.155.183,,0.003186951,627,32,TCP,627,DDOS-Attack
192.168.227.56,192.168.8.248,,0.004815541,461,128,TCP,462,DDOS-Attack
192.168.201.20,192.168.158.80,8,0.000593823,726,128,ICMP,727,DDOS-Attack
192.168.42.171,192.168.217.125,,0.001825336,543,32,UDP,551,DDOS-Attack
192.168.129.25,192.168.211.42,,0.002319982,609,32,TCP,619,DDOS-Attack
192.168.54.69,192.168.100.24,,0.004489193,741,64,TCP,750,DDOS-Attack
192.168.182.24,192.168.136.55,,0.004605085,478,32,UDP,480,DDOS-Attack
192.168.144.91,192.168.85.214,,0.00339009,300,128,UDP,306,DDOS-Attack
192.168.168.181,192.168.194.34,,0.004604709,330,128,TCP,331,DDOS-Attack
192.168.47.35,192.168.62.70,,0.000864953,702,128,UDP,702,DDOS-Attack
192.168.77.217,192.168.71.121,8,0.001055015,557,64,ICMP,563,DDOS-Attack
192.168.66.232,192.168.36.84,,0.004589777,155,64,UDP,162,DDOS-Attack
192.168.96.7,192.168.236.147,8,0.001976182,586,64,ICMP,594,DDOS-Attack
192.168.234.201,192.168.33.239,,0.002487807,452,32,TCP,460,DDOS-Attack
192.168.20.37,192.168.180.130,,0.000570581,333,64,UDP,340,DDOS-Attack
192.168.212.99,192.168.168.127,,0.004985752,447,32,TCP,457,DDOS-Attack
192.168.220.153,192.168.104.248,8,0.003517724,346,32,ICMP,350,DDOS-Attack
192.168.205.68,192.168.177.133,,0.000736073,254,32,TCP,262,DDOS-Attack
192.168.121.240,192.168.110.27,,0.002747241,640,64,TCP,647,DDOS-Attack
192.168.16.151,192.168.18.177,,0.001961716,66,64,TCP,71,DDOS-Attack
192.168.21.206,192.168.188.227,,0.000229129,329,32,TCP,331,DDOS-Attack
192.168.72.222,192.168.7.129,8,0.004205701,167,128,ICMP,173,DDOS-Attack
192.168.249.203,192.168.136.26,8,0.00040861,566,32,ICMP,569,DDOS-Attack
192.168.158.91,192.168.218.18,8,0.0020819,340,32,ICMP,350,DDOS-Attack
192.168.87.126,192.168.64.153,,0.001434259,351,128,TCP,361,DDOS-Attack
192.168.70.52,192.168.68.182,,0.000448648,70,128,TCP,80,DDOS-Attack
192.168.101.18,192.168.97.118,,0.003818713,141,128,UDP,146,DDOS-Attack
192.168.110.41,192.168.136.88,8,0.002762673,117,64,ICMP,127,DDOS-Attack
192.168.81.108,192.168.61.251,,0.001676456,298,64,UDP,298,DDOS-Attack
192.168.44.106,192.168.3.134,8,0.00065098,464,32,ICMP,472,DDOS-Attack
192.168.190.218,192.168.28.167,8,0.000699033,658,32,ICMP,663,DDOS-Attack
192.168.223.139,192.168.255.76,8,0.000378066,696,128,ICMP,705,DDOS-Attack
192.168.178.59,192.168.141.233,,0.001117109,708,64,TCP,718,DDOS-Attack
192.168.222.29,192.168.24.232,,0.002803917,566,64,UDP,569,DDOS-Attack
192.168.170.142,192.168.119.66,,0.002537636,643,128,TCP,650,DDOS-Attack
192.168.253.150,192.168.162.69,,0.001866197,395,128,UDP,398,DDOS-Attack
192.168.215.76,192.168.16.209,8,0.001298732,565,64,ICMP,575,DDOS-Attack
192.168.29.194,192.168.232.230,,0.000103667,157,128,TCP,167,DDOS-Attack
192.168.54.37,192.168.74.230,,0.004136194,536,64,UDP,541,DDOS-Attack
