frame.time_delta,frame.len,ip.ttl,ip.len,Protocol,label
0.00067,145,43,145,UDP,DDOS-Attack
0.000272,133,57,133,ICMP,DDOS-Attack
0.000312,60,64,60,TCP,DDOS-Attack
0.000786,131,30,131,UDP,DDOS-Attack
0.000832,124,43,124,UDP,DDOS-Attack
0.000937,134,61,134,TCP,DDOS-Attack
0.000707,74,58,74,ICMP,DDOS-Attack
0.000681,108,53,108,TCP,DDOS-Attack
0.00054,71,55,71,UDP,DDOS-Attack
0.000417,145,50,145,ICMP,DDOS-Attack
0.000767,120,37,120,ICMP,DDOS-Attack
0.000688,110,40,110,UDP,DDOS-Attack
0.000494,129,32,129,ICMP,DDOS-Attack
0.00046,102,56,102,ICMP,DDOS-Attack
0.000897,62,34,62,ICMP,DDOS-Attack
0.000359,132,58,132,ICMP,DDOS-Attack
0.000346,60,51,60,UDP,DDOS-Attack
0.000759,82,57,82,UDP,DDOS-Attack
0.00018,62,52,62,TCP,DDOS-Attack
0.000918,89,41,89,ICMP,DDOS-Attack
0.000598,72,50,72,TCP,DDOS-Attack
0.000434,66,33,66,TCP,DDOS-Attack
0.000125,75,55,75,UDP,DDOS-Attack
0.00027,77,60,77,TCP,DDOS-Attack
0.000221,77,37,77,UDP,DDOS-Attack
0.00088,72,45,72,UDP,DDOS-Attack
8.1e-05,74,59,74,ICMP,DDOS-Attack
0.000275,133,61,133,UDP,DDOS-Attack
0.000679,61,61,61,UDP,DDOS-Attack
0.000624,105,61,105,ICMP,DDOS-Attack
0.000626,100,40,100,TCP,DDOS-Attack
3e-06,147,38,147,UDP,DDOS-Attack
0.000467,132,59,132,TCP,DDOS-Attack
0.000186,96,44,96,ICMP,DDOS-Attack
0.00061,146,39,146,UDP,DDOS-Attack
0.000793,68,61,68,ICMP,DDOS-Attack
0.000154,72,46,72,ICMP,DDOS-Attack
0.000585,117,48,117,ICMP,DDOS-Attack
0.000187,66,53,66,UDP,DDOS-Attack
0.000282,117,47,117,UDP,DDOS-Attack
0.000593,138,59,138,ICMP,DDOS-Attack
0.00051,143,53,143,UDP,DDOS-Attack
0.000426,127,64,127,UDP,DDOS-Attack
0.000682,146,36,146,UDP,DDOS-Attack
0.000315,102,64,102,ICMP,DDOS-Attack
0.000283,128,55,128,UDP,DDOS-Attack
0.000731,78,46,78,ICMP,DDOS-Attack
0.000627,120,38,120,UDP,DDOS-Attack
0.000776,122,60,122,ICMP,DDOS-Attack
0.000849,109,30,109,TCP,DDOS-Attack
0.000569,110,49,110,UDP,DDOS-Attack
0.000977,128,53,128,UDP,DDOS-Attack
0.000306,90,59,90,ICMP,DDOS-Attack
0.000395,88,49,88,TCP,DDOS-Attack
0.000452,130,41,130,TCP,DDOS-Attack
8.1e-05,84,61,84,ICMP,DDOS-Attack
0.000701,127,49,127,TCP,DDOS-Attack
0.000268,86,57,86,UDP,DDOS-Attack
0.000528,83,58,83,TCP,DDOS-Attack
2e-06,149,44,149,UDP,DDOS-Attack
0.000927,122,48,122,UDP,DDOS-Attack
0.000502,104,61,104,UDP,DDOS-Attack
0.000914,96,52,96,UDP,DDOS-Attack
0.000169,116,47,116,TCP,DDOS-Attack
0.000193,123,52,123,ICMP,DDOS-Attack
0.000852,96,57,96,ICMP,DDOS-Attack
0.000553,106,43,106,UDP,DDOS-Attack
0.000595,67,55,67,UDP,DDOS-Attack
0.000992,105,35,105,ICMP,DDOS-Attack
0.000333,148,31,148,TCP,DDOS-Attack
0.000516,62,60,62,ICMP,DDOS-Attack
0.000529,125,44,125,TCP,DDOS-Attack
0.00014,150,52,150,UDP,DDOS-Attack
0.00031,117,55,117,TCP,DDOS-Attack
0.000715,68,51,68,UDP,DDOS-Attack
0.000241,82,62,82,ICMP,DDOS-Attack
0.000111,149,39,149,UDP,DDOS-Attack
0.000684,101,31,101,UDP,DDOS-Attack
0.000304,71,51,71,ICMP,DDOS-Attack
0.000735,116,44,116,UDP,DDOS-Attack
0.000613,74,57,74,ICMP,DDOS-Attack
0.000917,69,41,69,TCP,DDOS-Attack
9.5e-05,143,55,143,UDP,DDOS-Attack
0.000352,108,35,108,UDP,DDOS-Attack
0.000524,128,64,128,ICMP,DDOS-Attack
0.000257,123,42,123,ICMP,DDOS-Attack
0.000597,99,30,99,UDP,DDOS-Attack
0.000573,88,64,88,ICMP,DDOS-Attack
0.000307,80,30,80,TCP,DDOS-Attack
0.000976,80,50,80,ICMP,DDOS-Attack
0.00051,109,37,109,ICMP,DDOS-Attack
0.000585,114,56,114,UDP,DDOS-Attack
9.9e-05,109,53,109,UDP,DDOS-Attack
0.000147,65,64,65,TCP,DDOS-Attack
2.8e-05,81,36,81,TCP,DDOS-Attack
0.000852,102,43,102,ICMP,DDOS-Attack
0.000106,143,36,143,ICMP,DDOS-Attack
0.000741,90,54,90,TCP,DDOS-Attack
0.000935,86,30,86,TCP,DDOS-Attack
0.000535,132,57,132,ICMP,DDOS-Attack
0.000421,140,35,140,TCP,DDOS-Attack
0.000615,133,47,133,ICMP,DDOS-Attack
0.000139,73,49,73,TCP,DDOS-Attack
0.000644,88,42,88,UDP,DDOS-Attack
0.000378,135,62,135,TCP,DDOS-Attack
0.000564,80,61,80,UDP,DDOS-Attack
2.1e-05,115,46,115,TCP,DDOS-Attack
0.000845,128,64,128,UDP,DDOS-Attack
0.000132,148,38,148,UDP,DDOS-Attack
0.000703,124,60,124,ICMP,DDOS-Attack
0.000106,99,54,99,TCP,DDOS-Attack
0.000163,128,35,128,TCP,DDOS-Attack
0.000581,62,37,62,TCP,DDOS-Attack
0.000665,143,41,143,UDP,DDOS-Attack
0.000715,117,42,117,UDP,DDOS-Attack
0.000533,125,38,125,TCP,DDOS-Attack
0.000534,142,64,142,TCP,DDOS-Attack
0.000168,76,45,76,TCP,DDOS-Attack
0.000925,91,38,91,UDP,DDOS-Attack
0.00094,140,64,140,TCP,DDOS-Attack
0.000916,115,38,115,TCP,DDOS-Attack
0.000963,122,39,122,ICMP,DDOS-Attack
0.000182,140,46,140,ICMP,DDOS-Attack
0.000136,129,39,129,TCP,DDOS-Attack
0.000136,129,63,129,UDP,DDOS-Attack
0.000887,115,58,115,UDP,DDOS-Attack
0.000757,86,61,86,TCP,DDOS-Attack
0.000287,83,60,83,TCP,DDOS-Attack
0.000742,103,59,103,UDP,DDOS-Attack
0.000111,100,44,100,TCP,DDOS-Attack
0.0003,86,46,86,UDP,DDOS-Attack
0.000729,71,45,71,TCP,DDOS-Attack
0.000114,143,40,143,ICMP,DDOS-Attack
7e-06,86,33,86,UDP,DDOS-Attack
2.1e-05,85,37,85,ICMP,DDOS-Attack
0.000668,76,48,76,ICMP,DDOS-Attack
0.000454,128,64,128,TCP,DDOS-Attack
6.7e-05,123,64,123,UDP,DDOS-Attack
0.000946,64,52,64,UDP,DDOS-Attack
0.000593,76,47,76,UDP,DDOS-Attack
0.00018,111,43,111,UDP,DDOS-Attack
0.000472,133,53,133,TCP,DDOS-Attack
0.00045,119,40,119,ICMP,DDOS-Attack
2.3e-05,83,45,83,UDP,DDOS-Attack
0.000601,105,33,105,ICMP,DDOS-Attack
0.00043,150,32,150,TCP,DDOS-Attack
0.000938,80,58,80,TCP,DDOS-Attack
2.2e-05,105,39,105,ICMP,DDOS-Attack
0.000516,97,53,97,ICMP,DDOS-Attack
0.000136,96,40,96,UDP,DDOS-Attack
0.000285,139,39,139,ICMP,DDOS-Attack
0.000954,117,63,117,UDP,DDOS-Attack
0.000124,117,31,117,UDP,DDOS-Attack
1.8e-05,92,35,92,TCP,DDOS-Attack
0.000604,115,30,115,ICMP,DDOS-Attack
0.000782,79,41,79,ICMP,DDOS-Attack
0.000259,64,42,64,UDP,DDOS-Attack
0.000822,126,34,126,ICMP,DDOS-Attack
0.00071,137,46,137,UDP,DDOS-Attack
0.00068,111,35,111,UDP,DDOS-Attack
0.000676,110,40,110,UDP,DDOS-Attack
5e-05,104,51,104,TCP,DDOS-Attack
0.000334,108,63,108,ICMP,DDOS-Attack
0.000864,80,61,80,TCP,DDOS-Attack
0.000601,99,39,99,TCP,DDOS-Attack
0.000327,94,40,94,ICMP,DDOS-Attack
0.000654,135,53,135,TCP,DDOS-Attack
0.000624,142,42,142,UDP,DDOS-Attack
0.000548,114,39,114,ICMP,DDOS-Attack
0.000937,66,62,66,UDP,DDOS-Attack
0.000879,140,54,140,ICMP,DDOS-Attack
0.000217,130,59,130,UDP,DDOS-Attack
0.000611,87,63,87,ICMP,DDOS-Attack
0.000375,144,62,144,UDP,DDOS-Attack
0.000586,79,60,79,TCP,DDOS-Attack
0.000826,91,38,91,ICMP,DDOS-Attack
0.000293,100,62,100,UDP,DDOS-Attack
0.000715,60,44,60,UDP,DDOS-Attack
0.000261,125,61,125,ICMP,DDOS-Attack
0.00094,82,50,82,UDP,DDOS-Attack
0.00015,95,51,95,TCP,DDOS-Attack
3.5e-05,83,54,83,UDP,DDOS-Attack
0.000766,84,40,84,TCP,DDOS-Attack
0.000503,76,40,76,TCP,DDOS-Attack
0.000297,142,49,142,TCP,DDOS-Attack
0.00037,89,64,89,TCP,DDOS-Attack
0.000239,117,55,117,TCP,DDOS-Attack
0.00052,115,39,115,UDP,DDOS-Attack
0.000374,66,36,66,UDP,DDOS-Attack
0.000617,141,38,141,TCP,DDOS-Attack
0.000491,117,64,117,UDP,DDOS-Attack
0.000608,100,39,100,ICMP,DDOS-Attack
0.000985,66,51,66,UDP,DDOS-Attack
9.2e-05,66,49,66,TCP,DDOS-Attack
0.000741,96,61,96,UDP,DDOS-Attack
0.000448,118,35,118,TCP,DDOS-Attack
0.000468,147,57,147,UDP,DDOS-Attack
0.000152,139,32,139,ICMP,DDOS-Attack
0.00041,145,49,145,UDP,DDOS-Attack
0.000833,120,45,120,ICMP,DDOS-Attack
0.000211,85,39,85,TCP,DDOS-Attack
0.000157,137,51,137,TCP,DDOS-Attack
0.000868,88,47,88,TCP,DDOS-Attack
0.000173,145,31,145,UDP,DDOS-Attack
0.000469,141,33,141,TCP,DDOS-Attack
0.000955,87,35,87,ICMP,DDOS-Attack
0.000304,97,61,97,UDP,DDOS-Attack
0.000631,88,55,88,TCP,DDOS-Attack
0.000125,117,35,117,TCP,DDOS-Attack
5e-05,150,64,150,ICMP,DDOS-Attack
0.000641,83,58,83,UDP,DDOS-Attack
4.4e-05,131,57,131,TCP,DDOS-Attack
0.000788,78,63,78,TCP,DDOS-Attack
0.000179,63,46,63,TCP,DDOS-Attack
0.000195,140,61,140,ICMP,DDOS-Attack
0.000813,120,33,120,TCP,DDOS-Attack
0.000554,99,32,99,TCP,DDOS-Attack
0.000224,115,56,115,ICMP,DDOS-Attack
0.000198,71,32,71,TCP,DDOS-Attack
0.000601,104,56,104,UDP,DDOS-Attack
0.000418,80,64,80,ICMP,DDOS-Attack
8.5e-05,135,47,135,TCP,DDOS-Attack
1.3e-05,84,54,84,UDP,DDOS-Attack
0.000809,82,53,82,UDP,DDOS-Attack
0.000356,69,54,69,TCP,DDOS-Attack
0.000626,81,37,81,TCP,DDOS-Attack
0.000949,131,49,131,ICMP,DDOS-Attack
0.000476,93,49,93,TCP,DDOS-Attack
0.000813,64,60,64,TCP,DDOS-Attack
0.000554,82,39,82,UDP,DDOS-Attack
0.000747,106,59,106,ICMP,DDOS-Attack
0.000265,134,62,134,UDP,DDOS-Attack
0.000579,71,31,71,UDP,DDOS-Attack
0.000454,84,42,84,TCP,DDOS-Attack
8.6e-05,102,34,102,ICMP,DDOS-Attack
7.5e-05,108,30,108,UDP,DDOS-Attack
0.000178,77,58,77,UDP,DDOS-Attack
0.00013,77,48,77,ICMP,DDOS-Attack
0.000288,136,44,136,UDP,DDOS-Attack
0.000735,117,64,117,ICMP,DDOS-Attack
0.000638,133,49,133,ICMP,DDOS-Attack
0.000884,91,48,91,ICMP,DDOS-Attack
0.000216,76,41,76,TCP,DDOS-Attack
0.000834,143,44,143,TCP,DDOS-Attack
0.000175,86,58,86,TCP,DDOS-Attack
6e-05,108,36,108,TCP,DDOS-Attack
0.000385,74,43,74,UDP,DDOS-Attack
0.000433,119,64,119,ICMP,DDOS-Attack
0.000769,77,45,77,TCP,DDOS-Attack
0.000957,123,58,123,UDP,DDOS-Attack
1e-06,122,39,122,TCP,DDOS-Attack
0.000893,127,64,127,ICMP,DDOS-Attack
0.00075,112,33,112,TCP,DDOS-Attack
0.000336,84,36,84,ICMP,DDOS-Attack
0.000767,128,38,128,TCP,DDOS-Attack
0.000828,73,33,73,UDP,DDOS-Attack
0.000728,137,51,137,TCP,DDOS-Attack
0.000322,81,59,81,UDP,DDOS-Attack
0.000457,134,48,134,UDP,DDOS-Attack
0.00082,129,32,129,TCP,DDOS-Attack
0.000702,79,50,79,UDP,DDOS-Attack
0.000283,110,37,110,ICMP,DDOS-Attack
0.000916,114,61,114,ICMP,DDOS-Attack
0.000464,136,50,136,UDP,DDOS-Attack
1.3e-05,83,41,83,UDP,DDOS-Attack
0.000862,78,51,78,TCP,DDOS-Attack
0.000514,122,30,122,TCP,DDOS-Attack
0.000198,67,62,67,ICMP,DDOS-Attack
0.000751,131,46,131,ICMP,DDOS-Attack
0.000695,125,39,125,TCP,DDOS-Attack
0.000596,150,35,150,ICMP,DDOS-Attack
0.000702,109,38,109,ICMP,DDOS-Attack
0.000553,129,41,129,UDP,DDOS-Attack
0.000393,73,59,73,ICMP,DDOS-Attack
0.000189,113,58,113,ICMP,DDOS-Attack
0.000975,122,41,122,UDP,DDOS-Attack
0.000894,82,54,82,UDP,DDOS-Attack
0.000434,83,60,83,TCP,DDOS-Attack
2.8e-05,64,52,64,UDP,DDOS-Attack
0.000753,74,41,74,UDP,DDOS-Attack
0.000765,134,44,134,UDP,DDOS-Attack
0.000857,128,43,128,TCP,DDOS-Attack
0.000926,92,59,92,UDP,DDOS-Attack
0.000122,104,56,104,TCP,DDOS-Attack
0.000964,96,47,96,UDP,DDOS-Attack
2e-06,69,37,69,UDP,DDOS-Attack
0.000641,109,41,109,UDP,DDOS-Attack
0.000473,130,62,130,UDP,DDOS-Attack
0.000769,142,41,142,ICMP,DDOS-Attack
0.000828,134,44,134,UDP,DDOS-Attack
0.000718,62,59,62,UDP,DDOS-Attack
8.4e-05,108,46,108,ICMP,DDOS-Attack
0.000656,118,58,118,ICMP,DDOS-Attack
0.000247,140,55,140,ICMP,DDOS-Attack
0.000394,79,63,79,UDP,DDOS-Attack
5.9e-05,129,51,129,ICMP,DDOS-Attack
9.3e-05,80,60,80,TCP,DDOS-Attack
0.000586,73,56,73,UDP,DDOS-Attack
0.000682,95,39,95,UDP,DDOS-Attack
0.000604,134,60,134,ICMP,DDOS-Attack
0.000588,61,59,61,TCP,DDOS-Attack
0.000355,66,58,66,UDP,DDOS-Attack
0.000714,136,52,136,UDP,DDOS-Attack
0.000173,143,61,143,UDP,DDOS-Attack
0.000114,134,31,134,TCP,DDOS-Attack
0.000927,116,41,116,TCP,DDOS-Attack
0.000506,144,58,144,ICMP,DDOS-Attack
0.000754,91,43,91,TCP,DDOS-Attack
0.000301,102,61,102,ICMP,DDOS-Attack
0.000464,148,59,148,TCP,DDOS-Attack
0.000881,118,34,118,UDP,DDOS-Attack
0.000171,146,41,146,TCP,DDOS-Attack
0.000755,130,47,130,ICMP,DDOS-Attack
0.000578,75,45,75,UDP,DDOS-Attack
0.000409,91,53,91,UDP,DDOS-Attack
0.000846,64,59,64,ICMP,DDOS-Attack
0.000569,112,38,112,TCP,DDOS-Attack
0.000624,150,61,150,TCP,DDOS-Attack
0.000296,140,50,140,TCP,DDOS-Attack
0.000101,78,30,78,ICMP,DDOS-Attack
0.000131,126,51,126,ICMP,DDOS-Attack
0.000808,129,62,129,UDP,DDOS-Attack
0.000476,101,35,101,TCP,DDOS-Attack
0.00062,94,61,94,UDP,DDOS-Attack
0.000325,119,35,119,ICMP,DDOS-Attack
0.000736,139,33,139,UDP,DDOS-Attack
0.000256,144,45,144,UDP,DDOS-Attack
0.000964,84,40,84,ICMP,DDOS-Attack
0.000303,79,63,79,TCP,DDOS-Attack
0.00025,108,41,108,TCP,DDOS-Attack
0.00038,93,34,93,ICMP,DDOS-Attack
0.000544,83,62,83,ICMP,DDOS-Attack
0.000799,80,58,80,TCP,DDOS-Attack
0.000965,68,40,68,UDP,DDOS-Attack
0.000375,82,58,82,ICMP,DDOS-Attack
0.000774,150,57,150,TCP,DDOS-Attack
0.000199,150,32,150,ICMP,DDOS-Attack
0.000446,115,61,115,TCP,DDOS-Attack
0.000704,74,49,74,ICMP,DDOS-Attack
0.000996,68,53,68,UDP,DDOS-Attack
0.000864,132,43,132,TCP,DDOS-Attack
0.0003,124,43,124,UDP,DDOS-Attack
0.000634,145,31,145,UDP,DDOS-Attack
0.000837,90,53,90,TCP,DDOS-Attack
0.00057,100,51,100,ICMP,DDOS-Attack
0.000644,106,45,106,TCP,DDOS-Attack
0.000239,118,50,118,ICMP,DDOS-Attack
0.000308,141,36,141,ICMP,DDOS-Attack
0.000276,106,61,106,UDP,DDOS-Attack
0.000269,134,36,134,TCP,DDOS-Attack
0.000569,102,59,102,ICMP,DDOS-Attack
0.000271,75,35,75,ICMP,DDOS-Attack
0.000967,100,47,100,TCP,DDOS-Attack
6.7e-05,118,43,118,TCP,DDOS-Attack
0.000717,124,39,124,TCP,DDOS-Attack
0.000106,115,46,115,TCP,DDOS-Attack
0.000662,135,52,135,ICMP,DDOS-Attack
0.000549,109,46,109,TCP,DDOS-Attack
0.000139,92,32,92,ICMP,DDOS-Attack
0.000955,138,45,138,UDP,DDOS-Attack
0.000825,144,50,144,ICMP,DDOS-Attack
0.000261,101,63,101,ICMP,DDOS-Attack
2.6e-05,131,47,131,ICMP,DDOS-Attack
0.000754,134,44,134,UDP,DDOS-Attack
0.000226,69,33,69,ICMP,DDOS-Attack
0.000531,68,34,68,TCP,DDOS-Attack
0.000647,109,43,109,TCP,DDOS-Attack
0.000424,128,43,128,TCP,DDOS-Attack
0.000432,112,49,112,TCP,DDOS-Attack
0.000372,87,40,87,ICMP,DDOS-Attack
0.000951,113,39,113,UDP,DDOS-Attack
0.00064,143,56,143,ICMP,DDOS-Attack
0.00093,102,55,102,ICMP,DDOS-Attack
0.000147,114,57,114,UDP,DDOS-Attack
0.000227,93,60,93,TCP,DDOS-Attack
0.000693,88,61,88,UDP,DDOS-Attack
0.00038,122,53,122,ICMP,DDOS-Attack
0.000528,137,58,137,UDP,DDOS-Attack
0.000282,146,61,146,UDP,DDOS-Attack
0.000322,116,49,116,UDP,DDOS-Attack
0.000385,66,30,66,ICMP,DDOS-Attack
0.000586,102,36,102,UDP,DDOS-Attack
0.000469,89,39,89,ICMP,DDOS-Attack
0.0005,145,33,145,ICMP,DDOS-Attack
0.000132,70,33,70,TCP,DDOS-Attack
0.00016,76,40,76,ICMP,DDOS-Attack
0.000432,148,36,148,UDP,DDOS-Attack
0.000297,64,45,64,ICMP,DDOS-Attack
0.000846,76,57,76,UDP,DDOS-Attack
1.8e-05,124,64,124,UDP,DDOS-Attack
0.000649,87,30,87,UDP,DDOS-Attack
0.000575,99,62,99,ICMP,DDOS-Attack
0.000231,81,43,81,ICMP,DDOS-Attack
0.000516,74,63,74,ICMP,DDOS-Attack
0.000576,113,61,113,ICMP,DDOS-Attack
0.000249,129,52,129,ICMP,DDOS-Attack
0.000226,126,33,126,TCP,DDOS-Attack
0.000554,142,35,142,UDP,DDOS-Attack
0.000947,86,49,86,ICMP,DDOS-Attack
0.000764,118,45,118,TCP,DDOS-Attack
0.000993,87,31,87,TCP,DDOS-Attack
0.000531,136,49,136,ICMP,DDOS-Attack
0.000332,90,36,90,ICMP,DDOS-Attack
0.00076,137,34,137,UDP,DDOS-Attack
0.000564,145,35,145,TCP,DDOS-Attack
0.000461,71,49,71,UDP,DDOS-Attack
0.000829,101,53,101,TCP,DDOS-Attack
0.00073,91,30,91,UDP,DDOS-Attack
0.000953,144,42,144,UDP,DDOS-Attack
0.000238,60,61,60,ICMP,DDOS-Attack
9.8e-05,61,64,61,UDP,DDOS-Attack
0.000289,149,31,149,ICMP,DDOS-Attack
0.000511,115,37,115,ICMP,DDOS-Attack
0.000854,91,35,91,UDP,DDOS-Attack
0.000849,98,62,98,ICMP,DDOS-Attack
0.000936,120,45,120,UDP,DDOS-Attack
0.00078,67,62,67,UDP,DDOS-Attack
0.000687,118,52,118,ICMP,DDOS-Attack
3.7e-05,88,64,88,TCP,DDOS-Attack
0.000523,73,42,73,ICMP,DDOS-Attack
0.000751,123,60,123,UDP,DDOS-Attack
0.000135,145,34,145,TCP,DDOS-Attack
0.000779,83,34,83,ICMP,DDOS-Attack
0.000316,75,60,75,ICMP,DDOS-Attack
0.000692,93,53,93,TCP,DDOS-Attack
0.000514,75,61,75,TCP,DDOS-Attack
0.000197,112,47,112,ICMP,DDOS-Attack
0.000817,111,42,111,UDP,DDOS-Attack
0.000725,105,41,105,UDP,DDOS-Attack
0.000641,77,47,77,UDP,DDOS-Attack
0.000847,66,48,66,TCP,DDOS-Attack
0.000623,72,33,72,TCP,DDOS-Attack
0.000465,149,51,149,TCP,DDOS-Attack
0.000345,125,51,125,TCP,DDOS-Attack
0.000227,89,52,89,ICMP,DDOS-Attack
0.000275,67,36,67,UDP,DDOS-Attack
0.000717,109,49,109,TCP,DDOS-Attack
0.000114,145,62,145,UDP,DDOS-Attack
0.000111,84,44,84,UDP,DDOS-Attack
0.00043,83,31,83,UDP,DDOS-Attack
0.000674,122,51,122,ICMP,DDOS-Attack
0.000432,135,42,135,UDP,DDOS-Attack
6e-06,134,53,134,ICMP,DDOS-Attack
0.000827,109,53,109,ICMP,DDOS-Attack
0.000447,117,45,117,ICMP,DDOS-Attack
0.000805,133,48,133,ICMP,DDOS-Attack
3e-06,135,52,135,TCP,DDOS-Attack
0.000156,92,60,92,UDP,DDOS-Attack
0.000372,65,30,65,ICMP,DDOS-Attack
0.000392,150,35,150,UDP,DDOS-Attack
0.00095,128,47,128,ICMP,DDOS-Attack
0.000862,107,48,107,UDP,DDOS-Attack
0.000878,126,59,126,UDP,DDOS-Attack
0.000484,69,61,69,UDP,DDOS-Attack
0.000959,99,51,99,UDP,DDOS-Attack
0.000374,132,54,132,ICMP,DDOS-Attack
0.000415,74,35,74,ICMP,DDOS-Attack
0.000608,126,55,126,UDP,DDOS-Attack
0.000586,90,41,90,UDP,DDOS-Attack
0.000995,131,48,131,ICMP,DDOS-Attack
0.000923,115,35,115,UDP,DDOS-Attack
0.000696,110,61,110,TCP,DDOS-Attack
8.5e-05,66,56,66,UDP,DDOS-Attack
0.000344,90,33,90,ICMP,DDOS-Attack
0.000886,91,57,91,ICMP,DDOS-Attack
0.000305,84,54,84,UDP,DDOS-Attack
0.000962,74,37,74,ICMP,DDOS-Attack
0.00055,130,36,130,TCP,DDOS-Attack
0.000457,148,63,148,ICMP,DDOS-Attack
0.000312,108,53,108,TCP,DDOS-Attack
0.00055,119,49,119,TCP,DDOS-Attack
0.000737,136,54,136,ICMP,DDOS-Attack
0.000245,134,52,134,ICMP,DDOS-Attack
0.000411,121,36,121,UDP,DDOS-Attack
0.000344,92,57,92,TCP,DDOS-Attack
0.000598,96,30,96,TCP,DDOS-Attack
0.000155,135,37,135,TCP,DDOS-Attack
0.000733,136,35,136,ICMP,DDOS-Attack
0.000401,63,53,63,UDP,DDOS-Attack
0.000924,82,53,82,ICMP,DDOS-Attack
0.000166,83,47,83,ICMP,DDOS-Attack
0.000725,87,46,87,TCP,DDOS-Attack
0.000912,62,44,62,UDP,DDOS-Attack
0.000335,66,30,66,ICMP,DDOS-Attack
0.000423,135,43,135,ICMP,DDOS-Attack
0.000712,123,61,123,TCP,DDOS-Attack
0.000477,65,55,65,ICMP,DDOS-Attack
0.000434,96,53,96,TCP,DDOS-Attack
0.000884,135,42,135,ICMP,DDOS-Attack
0.00075,62,63,62,TCP,DDOS-Attack
0.000763,119,46,119,UDP,DDOS-Attack
0.000639,105,45,105,TCP,DDOS-Attack
0.000375,117,32,117,TCP,DDOS-Attack
3e-05,67,46,67,ICMP,DDOS-Attack
0.00088,79,30,79,TCP,DDOS-Attack
0.000564,141,41,141,ICMP,DDOS-Attack
0.000349,116,32,116,TCP,DDOS-Attack
0.000626,100,38,100,UDP,DDOS-Attack
0.000421,138,61,138,ICMP,DDOS-Attack
0.000885,100,49,100,TCP,DDOS-Attack
0.000445,93,42,93,UDP,DDOS-Attack
0.000615,61,46,61,TCP,DDOS-Attack
6.9e-05,86,40,86,TCP,DDOS-Attack
0.000835,97,33,97,UDP,DDOS-Attack
0.000366,143,56,143,TCP,DDOS-Attack
0.000774,90,47,90,ICMP,DDOS-Attack
0.000394,80,40,80,TCP,DDOS-Attack
7e-05,65,34,65,ICMP,DDOS-Attack
0.000127,69,52,69,TCP,DDOS-Attack
0.000533,113,46,113,TCP,DDOS-Attack
3.5e-05,113,47,113,UDP,DDOS-Attack
0.000909,139,59,139,TCP,DDOS-Attack
0.000391,69,58,69,ICMP,DDOS-Attack
0.000753,87,54,87,TCP,DDOS-Attack
0.000615,134,40,134,TCP,DDOS-Attack
0.000468,78,43,78,UDP,DDOS-Attack
0.000475,64,38,64,TCP,DDOS-Attack
0.000845,93,30,93,UDP,DDOS-Attack
0.000235,97,35,97,UDP,DDOS-Attack
0.000199,116,56,116,ICMP,DDOS-Attack
0.000321,66,43,66,ICMP,DDOS-Attack
0.000322,150,32,150,UDP,DDOS-Attack
0.000955,77,49,77,ICMP,DDOS-Attack
0.000349,99,31,99,UDP,DDOS-Attack
0.00086,103,34,103,UDP,DDOS-Attack
0.000907,68,59,68,UDP,DDOS-Attack
0.000521,92,54,92,ICMP,DDOS-Attack
0.000428,125,61,125,TCP,DDOS-Attack
8e-06,86,50,86,TCP,DDOS-Attack
0.000695,82,43,82,ICMP,DDOS-Attack
0.000272,76,40,76,ICMP,DDOS-Attack
0.000287,64,63,64,TCP,DDOS-Attack
0.000597,140,50,140,TCP,DDOS-Attack
0.000132,71,44,71,ICMP,DDOS-Attack
0.000322,61,45,61,ICMP,DDOS-Attack
0.000236,64,34,64,UDP,DDOS-Attack
0.000531,72,33,72,UDP,DDOS-Attack
8.6e-05,136,42,136,ICMP,DDOS-Attack
0.000583,146,38,146,ICMP,DDOS-Attack
0.000833,148,42,148,ICMP,DDOS-Attack
0.000653,120,45,120,ICMP,DDOS-Attack
0.000217,100,37,100,ICMP,DDOS-Attack
0.000318,147,58,147,UDP,DDOS-Attack
0.000947,118,62,118,ICMP,DDOS-Attack
0.000926,121,59,121,TCP,DDOS-Attack
0.000774,125,30,125,TCP,DDOS-Attack
0.000749,67,41,67,UDP,DDOS-Attack
0.000763,141,44,141,TCP,DDOS-Attack
6.7e-05,134,33,134,ICMP,DDOS-Attack
0.000498,122,50,122,UDP,DDOS-Attack
0.000958,113,42,113,TCP,DDOS-Attack
0.000936,86,59,86,TCP,DDOS-Attack
0.00027,144,61,144,TCP,DDOS-Attack
0.000511,129,64,129,TCP,DDOS-Attack
0.000905,80,60,80,ICMP,DDOS-Attack
0.000969,134,49,134,ICMP,DDOS-Attack
0.000219,126,46,126,UDP,DDOS-Attack
0.000384,60,54,60,ICMP,DDOS-Attack
0.000199,138,36,138,ICMP,DDOS-Attack
0.000589,74,44,74,UDP,DDOS-Attack
0.000457,67,62,67,TCP,DDOS-Attack
0.000248,98,61,98,UDP,DDOS-Attack
0.000605,74,42,74,TCP,DDOS-Attack
0.000353,142,56,142,TCP,DDOS-Attack
0.000703,92,42,92,UDP,DDOS-Attack
0.000332,120,31,120,ICMP,DDOS-Attack
1.3e-05,150,61,150,UDP,DDOS-Attack
0.00083,91,35,91,ICMP,DDOS-Attack
0.000197,96,55,96,TCP,DDOS-Attack
0.000182,126,50,126,TCP,DDOS-Attack
3.8e-05,63,54,63,UDP,DDOS-Attack
